60 66 83 100 78
0 0 0 0 97
0 19 17 0 78
13 60 64 0 80
4 57 59 100 78
0 6 0 100 83
46 62 77 0 84
43 62 0 0 79
0 67 51 100 0
0 67 51 100 0
46 64 0 0 78
45 63 73 0 78
54 76 62 100 91
45 64 90 100 83
17 44 41 85 78
40 48 4 8 78
43 52 69 15 78
31 44 12 30 78
66 73 84 100 99
60 73 79 100 78
51 59 0 0 79
50 54 0 0 81
37 23 0 0 91
53 54 73 0 0
0 54 71 100 77
20 54 84 0 84
