85 77 76 100 1
26 14 11 0 100
46 38 26 0 8
100 87 74 0 52
98 90 83 100 55
33 16 7 100 27
95 89 81 0 39
95 89 3 0 41
33 75 76 100 4
35 75 74 100 9
59 76 0 0 5
62 77 81 0 4
71 70 66 100 100
71 83 77 100 69
73 61 60 96 25
86 93 52 0 36
96 95 100 19 7
90 90 0 0 51
89 92 97 100 19
89 92 100 100 30
88 91 0 0 55
89 91 0 0 55
86 12 0 0 77
84 87 89 55 100
32 87 90 100 2
80 83 80 0 56
