97 98 100 89 0
56 6 0 0 56
100 67 60 25 1
100 83 97 15 60
100 90 100 80 85
64 21 25 80 80
100 100 100 33 80
100 97 58 34 79
100 84 99 82 79
100 84 99 82 79
100 76 32 19 79
100 91 96 9 79
100 100 100 52 42
100 89 100 72 40
100 74 78 45 0
100 82 84 17 0
100 96 100 38 0
100 64 18 22 10
100 90 100 94 26
100 92 37 17 27
100 92 32 10 27
100 88 32 10 27
100 48 19 12 73
100 99 97 53 12
100 84 100 98 8
100 91 100 30 22
