82 98 100 96 19
29 0 0 0 100
100 52 39 10 11
100 93 100 4 14
100 100 100 85 71
38 7 0 85 52
79 100 100 27 50
79 100 62 28 57
79 92 100 89 21
79 92 100 89 21
85 85 35 17 40
85 85 100 17 22
86 100 90 51 100
92 87 92 53 55
100 73 69 36 19
100 88 78 17 4
100 90 80 21 4
100 78 30 14 16
100 89 100 94 4
100 85 91 46 3
100 87 24 1 87
100 87 33 4 85
100 35 22 6 81
100 96 88 35 21
82 96 96 94 14
86 95 96 18 14
