96 98 100 100 0
0 0 0 2 98
14 33 37 37 81
46 77 74 2 82
0 49 53 51 78
0 16 11 100 84
78 78 80 2 84
77 76 2 2 83
0 61 53 87 0
0 61 53 87 0
44 59 0 3 0
54 75 84 3 78
66 80 56 100 89
52 69 88 100 82
29 49 49 41 78
46 49 2 5 78
60 60 72 5 78
45 53 17 40 78
99 99 98 100 80
83 92 80 100 0
70 82 10 4 81
67 82 10 4 84
29 31 10 4 94
70 80 88 43 91
0 67 71 100 0
51 69 79 5 91
