4 100 100 100 3
93 7 8 4 100
21 59 56 4 67
0 88 74 4 59
0 100 100 62 100
0 8 22 15 19
0 100 100 5 6
0 100 42 5 6
0 80 90 57 100
0 79 90 57 100
0 76 20 1 100
0 80 88 1 3
0 93 91 2 100
0 75 87 36 100
4 81 66 5 100
3 78 98 5 62
2 93 100 4 14
0 76 25 5 100
0 92 90 73 100
0 84 95 15 67
0 68 6 0 100
0 68 6 0 100
1 17 10 0 100
0 100 100 0 100
0 66 84 100 1
0 100 100 0 86
