74 92 100 100 0
0 0 0 0 100
12 37 48 53 77
48 74 82 0 88
18 55 62 86 77
0 19 18 100 0
71 83 100 0 87
71 83 27 0 84
0 69 75 100 0
0 69 75 100 78
37 68 15 4 78
39 69 81 0 78
53 72 57 95 90
52 57 74 100 81
32 47 40 45 78
54 62 39 27 0
60 79 100 25 0
55 70 20 12 82
62 90 99 100 0
55 85 82 100 78
53 79 15 0 81
53 78 14 0 84
45 43 13 0 91
64 83 96 43 0
0 80 94 100 78
35 78 93 0 88
