68 100 100 87 4
54 23 22 2 94
100 80 65 29 10
100 95 100 8 93
100 92 100 67 5
61 37 37 66 46
86 100 100 33 51
86 100 75 34 31
83 92 92 62 4
83 92 92 62 4
85 89 48 22 52
85 89 94 15 3
85 100 100 63 100
85 87 100 61 62
84 90 94 53 20
84 93 94 28 2
84 100 98 30 2
81 75 25 11 47
83 89 100 79 2
82 88 100 78 8
79 88 37 9 76
79 88 37 8 76
71 29 25 17 84
82 100 97 38 53
51 93 100 89 3
51 81 89 33 12
